player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,data_year
00-0037216,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,11,53.0,0,0.0,0.0,117.0,15.0,2.0,1.1094381852308288,0,1.986842105263158,0.3189394350033542,0.5928896847865577,0.8934319318556216,0.0,5.300000000000001,11.3,5,0.0569948186528497,0.0986509274873524,0.0213675213675213,0.1644129699691565,0.0438016528925619,0.0,0.0344827586206896,0.0303030303030303,0.0219008264462809,0.0350413223140495,0.2746113989637305,0.0259650735294117,2023
00-0037228,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,149,784.0,4,3.0,1.0,36.0,-4.028853708770196,0,61,74,370.0,0,1.0,1.0,-115.0,482.0,19.0,-13.432633325170398,0,-35.49141414141414,2.683561103609285,-0.6023816870362585,3.6036744744885465,0.0,135.4,196.4,17,0.1462450592885375,-0.0303830911492734,0.2760595647193585,0.1950611160133875,0.1081555100847705,0.0,0.1241830065359477,0.1144578313253012,0.0540777550423852,0.0865244080678164,0.7312252964426877,0.16326666334148,2023
00-0037238,2023,REG,1,1,22.0,0,0.0,0.0,0.0,0,0,12.0,10.0,1.0,1.84401460189838,0,1.8333333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,69,110,905.0,2,0.0,0.0,1264.0,188.0,45.0,11.76387583838163,1,11.294962890149092,3.642166925632062,4.99045964340161,8.95657213882922,0.0,105.38,174.38,16,0.2235772357723577,0.319676277187658,0.1177207263619286,0.591106875408663,0.2580553179355574,0.125,0.2662721893491124,0.254054054054054,0.1915276589677787,0.2314442543484459,1.839430894308943,0.1453311997866453,2023
00-0037239,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,87,138,1123.0,5,0.0,0.0,1834.0,347.0,57.0,42.34549279471939,1,10.31124450235205,3.961587490977163,6.376684593726837,10.40606045207453,0.0,144.3,231.3,16,0.2391681109185442,0.3797101449275362,0.2035190615835777,0.6625202823198453,0.280259545794859,0.2,0.3031914893617021,0.2910798122065727,0.2401297728974295,0.2642076366358872,1.9462738301559792,0.1624891111922893,2023
00-0037240,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,29.0,1,0.0,0.0,1.0,2.504309055279009,0,24,42,354.0,2,1.0,0.0,665.0,105.0,14.0,13.631020210159477,0,8.851282070835788,1.187814371214402,2.6020165308554315,3.6031331284204047,0.0,56.3,80.3,12,0.0948081264108352,0.2332514907050157,0.0655430711610486,0.3288133821802654,0.1086889775867362,0.0909090909090909,0.0848484848484848,0.0855614973262032,0.0997990342479135,0.1051330002512072,0.7990970654627539,0.0652060934810147,2023
00-0037247,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,18.0,0,0.0,0.0,2.0,0.7274276368552819,0,63,106,1140.0,5,3.0,0.0,1428.0,388.0,41.0,28.604735998749263,0,12.272927255793055,3.82216928469933,6.522204207333923,10.29879687218274,0.0,145.8,208.8,17,0.2094861660079051,0.3772787318361955,0.2222222222222222,0.6160522344808141,0.3332358959368606,0.3846153846153846,0.2679738562091503,0.2771084337349397,0.3589256402761226,0.3435117936725654,2.2529644268774702,0.1735747418823881,2023
00-0037248,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,237,1122.0,2,3.0,1.0,53.0,-7.3022381060924015,0,44,54,445.0,4,1.0,1.0,137.0,398.0,16.0,16.36920554709684,0,45.43107485107485,1.683079740881465,0.5426330712965696,2.904462761229796,0.0,188.7,232.7,17,0.0932642487046632,0.0272799681401831,0.2017232640648758,0.1617203475691414,0.1033441709242916,0.1379310344827586,0.0804020100502512,0.087719298245614,0.1206376027035251,0.110261543635985,0.768566493955095,0.1457070580574062,2023
00-0037252,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,25.0,0,0.0,0.0,23.0,5.0,2.0,-4.157561154861469,0,1.9078947368421053,0.1534090909090909,0.1781274281274281,0.354802836052836,0.0,2.5,5.5,2,0.0714285714285714,0.0905511811023622,0.0367647058823529,0.1795838020247469,0.0919117647058823,0.0,0.1333333333333333,0.1111111111111111,0.0459558823529411,0.0735294117647058,0.4464285714285714,0.0440070411265802,2023
00-0037256,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,272,990.0,6,2.0,1.0,46.0,-44.98654554305422,0,64,70,549.0,3,1.0,1.0,-33.0,611.0,23.0,23.218096512634304,0,24.283294483294487,2.117394880323685,-0.1491229589946744,3.071706249189256,0.0,203.9,267.9,17,0.1232394366197183,-0.0067831449126413,0.3170731707317073,0.1794326389994644,0.1357566765578635,0.1071428571428571,0.1223404255319148,0.1203703703703703,0.1214497668503603,0.1300339126748622,0.966549295774648,0.1939393061910001,2023
00-0037257,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,23,167.0,3,0.0,0.0,142.0,73.0,9.0,8.862044934998266,0,8.51029526029526,0.6801817342462207,0.5334068936100869,1.3936574268963915,0.0,34.7,48.7,9,0.069069069069069,0.0469732054250744,0.077577045696068,0.1411821679436631,0.0764302059496567,0.1875,0.0957446808510638,0.109090909090909,0.1319651029748283,0.0986441647597254,0.5015015015015015,0.0628062935259221,2023
00-0037258,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,145,416.0,2,0.0,0.0,14.0,-40.75755988049546,0,13,17,101.0,0,0.0,0.0,14.0,95.0,3.0,0.5504580808919854,0,19.63571428571429,0.4870467796546838,0.0506468693570666,0.7660229780319723,1.0,69.7,82.7,13,0.0380313199105145,0.0038706110035941,0.0637156270959087,0.0601434686686471,0.032063492063492,0.0,0.0201342281879194,0.0180722891566265,0.016031746031746,0.0256507936507936,0.2259507829977628,0.0792525155725922,2023
00-0037261,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,10.0,0,0.0,0.0,1.0,0.5383229217259213,0,39,45,611.0,2,0.0,0.0,402.0,282.0,26.0,44.15098259095672,0,33.265663661849416,1.4152477239730934,1.650930711113599,3.2785230837391595,0.0,74.1,113.1,16,0.0836431226765799,0.0858240819812126,0.1531776208582292,0.19412394959984,0.1501228501228501,0.0714285714285714,0.1382978723404255,0.1296296296296296,0.1107757107757107,0.1343839943839944,1.1356877323420074,0.074344310786827,2023
00-0037263,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,186,683.0,4,0.0,0.0,39.0,-21.90430986501589,0,18,23,193.0,1,0.0,0.0,-23.0,217.0,6.0,3.220435934723355,1,-13.664285714285716,0.8359922926940695,-0.0444511466656302,1.2228726363751632,0.0,119.6,137.6,17,0.0433962264150943,-0.0052934407364787,0.1226681741096664,0.0608595870334585,0.0511258278145695,0.0588235294117647,0.0331491712707182,0.0353535353535353,0.0549746786131671,0.0526653681340085,0.3641509433962264,0.1073825503355704,2023
00-0037267,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,204,813.0,4,0.0,0.0,33.0,-36.39553655072814,1,44,63,319.0,5,0.0,0.0,30.0,304.0,16.0,-6.178224922747871,0,62.61198165869219,1.793793505175154,0.1149929731803312,2.7711853389889627,0.0,169.20000000000002,213.2,17,0.1009615384615384,0.0056614455557652,0.1640582838640043,0.1559714641369199,0.0795312889553727,0.2083333333333333,0.0924855491329479,0.1065989847715736,0.143932311144353,0.1052916978309648,0.5112179487179487,0.1531345170372924,2023
00-0037273,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,22,181.0,0,0.0,0.0,197.0,79.0,9.0,6.535338858000354,0,6.606427928796349,0.7564188623012152,0.7252503648546241,1.6423035488500597,0.0,18.1,33.1,8,0.0936170212765957,0.093232371036441,0.0996216897856242,0.2150114287440464,0.1114532019704433,0.0,0.125,0.1125,0.0557266009852216,0.0891625615763546,0.7702127659574468,0.0586401162172696,2023
00-0037276,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,102,461.0,3,0.0,0.0,20.0,0.6934660814883671,0,21,25,159.0,0,0.0,0.0,-47.0,206.0,7.0,3.944338552537374,0,-7.981349206349207,0.7212098087217729,-0.1709485881105473,0.9621507014052764,0.0,80.0,101.0,13,0.0490196078431372,-0.01136638452237,0.132051282051282,0.0644363041468098,0.0413309072004159,0.0,0.0397727272727272,0.0351758793969849,0.0206654536002079,0.0330647257603327,0.3117647058823529,0.0839581705431511,2023
00-0037277,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,33.0,0,0.0,0.0,15.0,18.0,2.0,2.0726696146884933,0,12.571428571428571,0.088988572574178,0.0542058660763696,0.1714269651147258,0.0,3.3000000000000003,5.300000000000001,3,0.0275229357798165,0.0186335403726708,0.0494505494505494,0.0561912359678614,0.0428015564202334,0.0,0.054054054054054,0.05,0.0214007782101167,0.0342412451361867,0.3027522935779816,0.0222558159066095,2023
00-0037282,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,28.0,0,0.0,0.0,16.0,12.0,1.0,2.2857490222668275,0,5.6,0.063508064516129,0.0643060045058281,0.1402762999282732,0.0,2.8000000000000003,4.800000000000001,2,0.0298507462686567,0.0319361277445109,0.0428571428571428,0.0703250215985938,0.045016077170418,0.0,0.037037037037037,0.0333333333333333,0.022508038585209,0.0360128617363344,0.417910447761194,0.0247959499948341,2023
00-0037286,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,65.0,1,0.0,0.0,2.0,-2.280369054118637,0,3,3,58.0,0,0.0,0.0,-1.0,59.0,2.0,4.877603708358947,0,-54.0,0.1178160919540229,-0.0050761421319796,0.1731708384386487,0.0,18.3,21.3,4,0.025,-0.001132502831257,0.1705202312138728,0.0365939977349943,0.0791268758526603,0.0,0.064516129032258,0.0588235294117647,0.0395634379263301,0.0633015006821282,0.4833333333333333,0.0842496637924214,2023
00-0037289,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,6.0,0.0,1.0,0.0505867791362106,0,1.0,0.0238095238095238,0.0198675496688741,0.0496215704824976,0.0,0.6000000000000001,1.6,1,0.0227272727272727,0.0188679245283018,0.0,0.0491852487135505,0.0180722891566265,0.0,0.0588235294117647,0.0526315789473684,0.0090361445783132,0.0144578313253012,0.1363636363636363,0.0138552130239002,2023
00-0037291,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,29.0,0,0.0,0.0,54.0,21.0,1.0,-2.0255367812351324,0,5.588235294117647,0.1827651515151515,0.2151872509960159,0.4247788029699385,0.0,2.9000000000000004,5.9,2,0.0857142857142857,0.1026615969581749,0.1329113924050632,0.2107007061379684,0.0700483091787439,0.0,0.0476190476190476,0.0454545454545454,0.0350241545893719,0.0560386473429951,0.4142857142857143,0.0399566571854259,2023
00-0037292,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,21,147.0,2,0.0,0.0,209.0,30.0,8.0,9.111151941033311,0,6.0884283884283885,0.6861380964397652,0.8474810853496113,1.6224439044043757,0.0,26.7,35.7,10,0.0575342465753424,0.0788084464555052,0.02710027100271,0.1493481270274179,0.062847370671227,0.1428571428571428,0.0754716981132075,0.0833333333333333,0.1028522567641849,0.0788493251084101,0.4027397260273972,0.0428489125738153,2023
00-0037299,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,74.0,0,0.0,0.0,4.0,-11.316711037424264,0,4,4,26.0,0,0.0,0.0,-5.0,31.0,1.0,0.3377586557762697,0,-2.933333333333333,0.1280284043441938,-0.0344178255206098,0.1679501286518638,0.0,10.000000000000002,14.000000000000002,7,0.0188679245283018,-0.0029463759575721,0.0531732418524871,0.025944786026395,0.0200153964588144,0.0,0.0151515151515151,0.0142857142857142,0.0100076982294072,0.0160123171670515,0.1226415094339622,0.0295383576673137,2023
00-0037304,2023,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,-4.0,0.0,0.0,-0.2526100490649696,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.867114037740976,0,23,34,167.0,0,0.0,0.0,175.0,94.0,8.0,-4.159333887193752,0,14.086666666666666,1.1514133925333567,0.681092664847582,2.2038849541933425,0.0,16.700000000000003,39.7,11,0.0991253644314868,0.0678820791311093,0.0857664233576642,0.2029937099521178,0.0750561797752809,0.0,0.0714285714285714,0.0661157024793388,0.0375280898876404,0.0600449438202247,0.4868804664723032,0.0501579279848389,2023
00-0037306,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12.0,0,0.0,0.0,2.0,10.0,1.0,0.7121124425902963,0,6.0,0.0294117647058823,0.0097560975609756,0.0509469153515064,0.0,1.2000000000000002,2.2,1,0.0294117647058823,0.0097560975609756,0.0429184549356223,0.051922525107604,0.0377358490566037,0.0,0.0909090909090909,0.0769230769230769,0.0188679245283018,0.030188679245283,0.3529411764705882,0.0240911081909767,2023
00-0037311,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,5,2.0,1,0.0,0.0,61.0,2.0,1.0,-1.334328554396052,0,0.0,0.1652697956577267,0.2478356890459364,0.4213896758187455,0.0,6.2,7.2,3,0.0549450549450549,0.0774111675126903,0.0054644808743169,0.1443465164277347,0.0028653295128939,0.125,0.0285714285714285,0.0465116279069767,0.0639326647564469,0.0272922636103151,0.0219780219780219,0.026595744680851,2023
00-0037317,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,22.0,0,0.0,0.0,12.0,10.0,1.0,1.3513400424271822,0,1.8333333333333333,0.0232558139534883,0.0299251870324189,0.0558313518529258,0.0,2.2,3.2,1,0.0227272727272727,0.03,0.0709219858156028,0.058090909090909,0.0555555555555555,0.0,0.0666666666666666,0.0588235294117647,0.0277777777777777,0.0444444444444444,0.5,0.0290012688055102,2023
00-0037382,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,30,284.0,4,0.0,0.0,328.0,89.0,12.0,20.30865455165671,1,6.188984817998902,0.9849592537092536,1.4564378278520596,2.496945360060322,0.0,54.400000000000006,73.4,10,0.09375,0.1342611543184609,0.0696945967110415,0.2480339234547687,0.125552608311229,0.2352941176470588,0.125,0.1415929203539823,0.1804233629791439,0.1475009101783949,0.8875,0.0914322728518398,2023
00-0037410,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,1.0,1.8487897993181832,0,3,3,12.0,0,0.0,0.0,-1.0,13.0,1.0,2.799179299618117,0,-12.0,0.1153846153846153,-0.0066225165562913,0.1684411614875191,0.0,1.3,4.3,1,0.1111111111111111,-0.0061349693251533,0.2096774193548387,0.1617586912065439,0.1395348837209302,0.0,0.2,0.1428571428571428,0.0697674418604651,0.1116279069767441,0.4444444444444444,0.0779833151976786,2023
00-0037420,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,0,0.0,0.0,-1.0,3.0,0.0,0.2223147999611683,0,0.0,0.0227272727272727,-0.0033557046979865,0.0317419158023184,0.0,0.2,1.2,1,0.0217391304347826,-0.0033333333333333,0.0193548387096774,0.0299420289855072,0.0063091482649842,0.0,0.0,0.0,0.0031545741324921,0.0050473186119873,0.0434782608695652,0.0101971447994561,2023
00-0037429,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,46.0,0,0.0,0.0,1.0,-4.492898128384578,1,6,7,45.0,0,0.0,0.0,13.0,38.0,1.0,-2.0544214530382305,0,1.5714285714285714,0.212026349336596,0.0424448217317487,0.3477508992171181,0.0,11.1,17.1,8,0.0261194029850746,0.005834829443447,0.0590062111801242,0.0438469680323695,0.0292587776332899,0.0,0.015625,0.0144927536231884,0.0146293888166449,0.0234070221066319,0.167910447761194,0.0321416488101951,2023
00-0037451,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,8.0,0.0,0.0,-0.6810534338583238,0,0.0,0.05,0.0224089635854341,0.0906862745098039,0.0,0.0,0.0,1,0.0465116279069767,0.0207792207792207,0.0,0.0863908184838417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
00-0037475,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,21,155.0,1,0.0,0.0,180.0,56.0,6.0,3.3231554576306586,0,9.630996020108922,0.5956015806379693,0.6393151684391398,1.3409229888643517,0.0,21.500000000000004,32.5,12,0.0486111111111111,0.0530973451327433,0.0405797101449275,0.1153945427728613,0.0547896783315659,0.0714285714285714,0.0465116279069767,0.0489510489510489,0.0631091248800686,0.058117456950967,0.3587962962962963,0.0342950003165692,2023
00-0037487,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,56.0,0,0.0,0.0,4.0,3.925564410194056,0,17,25,83.0,1,1.0,1.0,163.0,74.0,5.0,-8.702345053430081,0,3.7579258782266303,0.7904846665028529,0.5687774825363905,1.5838712375297526,0.0,17.900000000000002,34.9,12,0.0623441396508728,0.0455689124965054,0.0530465949820788,0.1299713394735135,0.0284636488340192,0.0555555555555555,0.0373134328358208,0.0394736842105263,0.0420096021947873,0.0338820301783264,0.2069825436408977,0.0369335619192752,2023
00-0037506,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,1.0,5.0,0.0,0.2124222610145807,0,6.0,0.0526315789473684,0.0065359477124183,0.0835225318197454,0.0,0.6000000000000001,1.6,1,0.0476190476190476,0.0063694267515923,0.1351351351351351,0.0765241128298453,0.0967741935483871,,0.0,0.0,,,0.2857142857142857,0.045223289994347,2023
00-0037525,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,40,206.0,3,0.0,0.0,13.0,5.648756881215377,0,3,4,31.0,0,0.0,0.0,12.0,23.0,1.0,0.7659366576117463,0,2.1666666666666665,0.1646560846560846,0.0606265919388274,0.2894227413413062,0.0,41.7,44.7,9,0.016260162601626,0.0057915057915057,0.0197764402407566,0.0290234485356436,0.0132819194515852,0.0,0.0093457943925233,0.0078125,0.0066409597257926,0.0106255355612682,0.1260162601626016,0.0484153976128068,2023
00-0037539,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,14,95.0,1,0.0,0.0,133.0,50.0,5.0,1.9564658849324568,0,3.1246376811594203,0.4440065681444992,0.5584647460020613,1.0569351744181916,0.0,15.500000000000002,23.5,7,0.0627802690582959,0.0771909460243761,0.049455984174085,0.1559231604069448,0.0608974358974358,0.1,0.0746268656716417,0.0779220779220779,0.0804487179487179,0.0687179487179487,0.4260089686098655,0.0427661510464058,2023
00-0037545,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,37.0,0,0.0,0.0,1.0,-1.1300117239588872,0,46,75,719.0,5,0.0,0.0,1094.0,151.0,27.0,12.090541416417992,0,13.278278249325137,2.0773033231763702,3.466311472055989,5.542373015203748,1.0,111.6,157.6,15,0.1361161524500907,0.23511712873415,0.0928659286592866,0.3922679316624561,0.1872883563427976,0.2,0.1508379888268156,0.1568627450980392,0.1936441781713988,0.1898306850742381,1.3049001814882033,0.1162533378575749,2023
00-0037557,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,32,129.0,0,0.0,0.0,4.0,-4.549811472872729,0,5,5,22.0,0,0.0,0.0,-19.0,41.0,0.0,-0.6381978864083067,0,-7.3,0.1475436328377505,-0.0873179977504486,0.1601928508313116,0.0,15.1,20.1,7,0.0201612903225806,-0.0102591792656587,0.0476744186046511,0.0220345920713439,0.0116896918172157,0.0,0.0,0.0,0.0058448459086078,0.0093517534537725,0.0887096774193548,0.0307913845399675,2023
00-0037569,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-0.2043859126861207,0,4,7,38.0,0,0.0,0.0,27.0,28.0,1.0,-1.408349090779666,0,5.25,0.212804054054054,0.127880205799319,0.4087222251406044,0.0,3.8000000000000007,7.800000000000001,7,0.0283400809716599,0.0169491525423728,0.0319634703196347,0.0560694434913881,0.0225118483412322,0.0,0.0117647058823529,0.0104166666666666,0.0112559241706161,0.0180094786729857,0.1538461538461538,0.012455686499952,2023
00-0037607,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-11.0,0,1.0,1.0,0.0,-3.448375810345169,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-3.1,-3.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0373224175294967,2023
00-0037614,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.2938076778664253,0,16,30,158.0,0,0.0,0.0,266.0,84.0,7.0,-6.037336143665016,0,16.773115609880314,0.9501699225275596,0.9425382476976516,2.0850316571796954,0.0,16.200000000000003,32.2,14,0.0603621730382293,0.0590717299578059,0.0498220640569395,0.1378006435235887,0.0395296472354265,0.0,0.0382513661202185,0.0336538461538461,0.0197648236177132,0.0316237177883412,0.317907444668008,0.024729663307938,2023
00-0037654,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9.0,0,0.0,0.0,3.0,6.0,1.0,1.1956264986656606,0,3.0,0.0526315789473684,0.0206896551724137,0.0934301270417422,0.0,0.9,1.9,1,0.05,0.0211267605633802,0.0789473684210526,0.0919014084507042,0.0592105263157894,0.0,0.125,0.1111111111111111,0.0296052631578947,0.0473684210526315,0.45,0.0427158273381294,2023
00-0037664,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,32,65,514.0,2,0.0,0.0,977.0,97.0,24.0,17.1916585591053,0,10.549142685404034,1.9642816706993456,3.85431688622454,5.644444326406196,0.0,63.400000000000006,95.4,17,0.1132404181184669,0.2296122209165687,0.0520665593129361,0.3535504039109554,0.1324059763008758,0.1111111111111111,0.1348314606741573,0.1326530612244898,0.1217585437059934,0.1281470032629229,0.8954703832752613,0.0689117149915485,2023
00-0037666,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,36,268.0,2,0.0,0.0,474.0,34.0,13.0,3.3950989600425427,0,6.514121673268015,0.9498217638658816,1.7599674512088137,2.656709861644992,0.0,38.8,60.8,13,0.0743801652892562,0.1259968102073365,0.0207317073170731,0.2123676960997535,0.0697190426638917,0.0606060606060606,0.0666666666666666,0.0657894736842105,0.0651625516349762,0.0678964462523255,0.5537190082644629,0.0422674248849464,2023
00-0037740,2023,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,-0.4334826015401631,0,0.0,0.0,4,0.0,0,0.0,0.0,1.0,0.3552668008487671,0,95,168,1042.0,3,2.0,2.0,1707.0,327.0,47.0,-10.460633023866336,0,11.381944899166175,5.060144961468491,7.858237320953302,13.090983566870047,0.0,118.2,213.2,17,0.2795341098169717,0.42675,0.1835016835016835,0.7607011647254576,0.3089238067002668,0.2727272727272727,0.3012820512820512,0.2994011976047904,0.2908255397137698,0.301684499905668,1.7337770382695508,0.1936562148021654,2023
00-0037741,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,49,83,518.0,4,0.0,0.0,768.0,115.0,27.0,-15.9861186813161,0,10.394526918260846,2.3155526156286808,2.951216948562533,5.539180787436794,0.0,75.8,124.8,17,0.130503144654088,0.1611076148521082,0.0549713193116634,0.3246408088628186,0.1241015812170579,0.1666666666666666,0.1421052631578947,0.1448598130841121,0.1453841239418623,0.1326145983069797,0.8144654088050315,0.0877291643234731,2023
