player_id,player_name,position,season,week,recent_team,hist_games_played,hist_avg_passing_yards,hist_avg_passing_tds,hist_avg_interceptions,hist_avg_rushing_yards,hist_avg_rushing_tds,hist_avg_receiving_yards,hist_avg_receiving_tds,hist_avg_receptions,hist_avg_targets,hist_avg_carries,hist_std_fantasy_points,hist_max_fantasy_points,hist_min_fantasy_points,recent_avg_fantasy_points,recent_vs_season_trend,recent5_avg_fantasy_points,recent5_std_fantasy_points,weighted_avg_fantasy_points,eff_yards_per_target,eff_yards_per_carry,rate_receiving_td,rate_rushing_td,rate_pass_td_to_int,target_fantasy_points
00-0032134,C.Uzomah,TE,2023,10,NYJ,12,0.0,0.0,0.0,0.0,0.0,11.166666666666666,0.08333333333333333,1.4166666666666667,1.8333333333333333,0.0,1.7874986755663667,7.1,0.0,3.533333333333333,0.49999999999999956,3.16,1.139298029490089,3.033333333333333,6.090909090909091,0.0,0.058823529411764705,0.0,1.0,1.6
00-0032134,C.Uzomah,TE,2022,12,NYJ,13,0.0,0.0,0.0,0.0,0.0,10.76923076923077,0.07692307692307693,1.3846153846153846,1.7692307692307692,0.0,1.7569641649513166,7.1,0.0,3.0999999999999996,0.17692307692307585,3.18,1.1031772296417288,2.8981132075471696,6.086956521739131,0.0,0.05555555555555555,0.0,1.0,4.7
00-0032134,C.Uzomah,TE,2022,13,NYJ,14,0.0,0.0,0.0,0.0,0.0,11.214285714285714,0.07142857142857142,1.5,1.8571428571428572,0.0,1.753567791675018,7.1,0.0,3.633333333333333,0.5833333333333321,3.38,1.2949903474543738,2.994642857142858,6.038461538461538,0.0,0.047619047619047616,0.0,1.0,4.1
00-0032134,C.Uzomah,TE,2022,14,NYJ,15,0.0,0.0,0.0,0.0,0.0,12.533333333333333,0.06666666666666667,1.4666666666666666,1.8,0.0,1.7113904121670025,7.1,0.0,3.466666666666667,0.34666666666666623,3.62,1.2949903474543738,3.0508474576271185,6.962962962962963,0.0,0.045454545454545456,0.0,1.0,1.7000000000000002
00-0032134,C.Uzomah,TE,2022,15,NYJ,16,0.0,0.0,0.0,0.0,0.0,12.1875,0.0625,1.4375,1.8125,0.0,1.6910425778199671,7.1,0.0,3.5,0.46875,3.34,1.559807680452946,2.985483870967742,6.724137931034483,0.0,0.043478260869565216,0.0,1.0,18.1
00-0032134,C.Uzomah,TE,2022,16,NYJ,17,0.0,0.0,0.0,0.0,0.0,13.882352941176471,0.17647058823529413,1.4705882352941178,1.8235294117647058,0.0,4.004721478161379,18.1,0.0,7.966666666666668,4.049019607843139,6.040000000000001,6.883894246718206,3.6830769230769227,7.612903225806452,0.0,0.12,0.0,1.0,4.0
00-0032134,C.Uzomah,TE,2022,17,NYJ,18,0.0,0.0,0.0,0.0,0.0,14.777777777777779,0.16666666666666666,1.4444444444444444,1.7777777777777777,0.0,3.8851989964260603,18.1,0.0,7.933333333333334,4.011111111111111,6.5200000000000005,6.573583497606158,3.697058823529412,8.3125,0.0,0.11538461538461539,0.0,1.0,5.4
00-0032141,G.Swaim,TE,2023,5,ARI,4,0.0,0.0,0.0,0.0,0.0,10.75,0.25,1.75,2.25,0.0,4.838990941646133,10.9,0.0,4.133333333333334,-0.19166666666666643,4.325,4.838990941646133,3.707142857142857,4.777777777777778,0.0,0.14285714285714285,0.0,1.0,4.2
00-0032141,G.Swaim,TE,2023,7,ARI,5,0.0,0.0,0.0,0.0,0.0,13.0,0.2,1.8,2.2,0.0,4.191061917939176,10.9,0.0,1.9000000000000001,-2.3999999999999995,4.3,4.191061917939176,3.8368421052631576,5.909090909090909,0.0,0.1111111111111111,0.0,1.0,1.8
00-0032141,G.Swaim,TE,2022,7,TEN,6,0.0,0.0,0.0,0.0,0.0,12.166666666666666,0.16666666666666666,1.6666666666666667,2.0,0.0,3.885056842141009,10.9,0.0,2.5,-1.3833333333333333,3.6800000000000006,4.307783652877661,3.4125,6.083333333333333,0.0,0.1,0.0,1.0,0.0
00-0032141,G.Swaim,TE,2024,8,CLE,7,0.0,0.0,0.0,0.0,0.0,10.428571428571429,0.14285714285714285,1.4285714285714286,1.8571428571428572,0.0,3.838278383908722,10.9,0.0,2.0,-1.3285714285714287,1.5,1.7233687939614086,3.0333333333333337,5.615384615384615,0.0,0.1,0.0,1.0,1.7000000000000002
00-0032141,G.Swaim,TE,2023,10,ARI,8,0.0,0.0,0.0,0.0,0.0,10.0,0.125,1.375,1.75,0.0,3.599900792283825,10.9,0.0,1.1666666666666667,-1.9583333333333333,1.8399999999999999,1.5076471735787522,2.7772727272727273,5.714285714285714,0.0,0.09090909090909091,0.0,1.0,3.3
00-0032141,G.Swaim,TE,2022,10,TEN,9,0.0,0.0,0.0,0.0,0.0,10.333333333333334,0.1111111111111111,1.4444444444444444,1.7777777777777777,0.0,3.3679040630305637,10.9,0.0,1.6666666666666667,-1.4777777777777776,2.2,1.6170961628796228,2.8400000000000003,5.8125,0.0,0.07692307692307693,0.0,1.0,0.0
00-0032141,G.Swaim,TE,2022,11,TEN,10,0.0,0.0,0.0,0.0,0.0,9.3,0.1,1.3,1.7,0.0,3.3273446202974264,10.9,0.0,1.6666666666666667,-1.1633333333333333,1.3599999999999999,1.3939153489362257,2.6296296296296298,5.470588235294118,0.0,0.07692307692307693,0.0,1.0,1.3
00-0032141,G.Swaim,TE,2023,11,ARI,11,0.0,0.0,0.0,0.0,0.0,8.727272727272727,0.09090909090909091,1.2727272727272727,1.6363636363636365,0.0,3.1901268142362444,10.9,0.0,1.5333333333333332,-1.1575757575757577,1.26,1.3722244714331544,2.537931034482759,5.333333333333333,0.0,0.07142857142857142,0.0,1.0,3.5
00-0032141,G.Swaim,TE,2022,12,TEN,12,0.0,0.0,0.0,0.0,0.0,9.25,0.08333333333333333,1.3333333333333333,1.6666666666666667,0.0,3.0506209005361318,10.9,0.0,1.5999999999999999,-1.1583333333333334,1.9600000000000002,1.4587666023048373,2.628125,5.55,0.0,0.0625,0.0,1.0,0.0
00-0032141,G.Swaim,TE,2022,13,TEN,13,0.0,0.0,0.0,0.0,0.0,8.538461538461538,0.07692307692307693,1.2307692307692308,1.6153846153846154,0.0,3.0192756815212554,10.9,0.0,1.5999999999999999,-0.9461538461538466,1.6199999999999999,1.710847743079436,2.4735294117647055,5.285714285714286,0.0,0.0625,0.0,1.0,1.4
00-0032141,G.Swaim,TE,2023,13,ARI,14,0.0,0.0,0.0,0.0,0.0,8.214285714285714,0.07142857142857142,1.2142857142857142,1.5714285714285714,0.0,2.9169549831333312,10.9,0.0,1.6333333333333335,-0.8309523809523809,1.2399999999999998,1.4328293687665676,2.4138888888888888,5.2272727272727275,0.0,0.058823529411764705,0.0,1.0,3.0
00-0032141,G.Swaim,TE,2023,15,ARI,15,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.06666666666666667,1.2666666666666666,1.6,0.0,2.814249455894058,10.9,0.0,1.4666666666666668,-1.0333333333333332,1.8399999999999999,1.4117365193264642,2.458974358974359,5.208333333333333,0.0,0.05263157894736842,0.0,1.0,3.6
00-0032141,G.Swaim,TE,2022,16,TEN,16,0.0,0.0,0.0,0.0,0.0,9.4375,0.0625,1.25,1.5625,0.0,2.732695555673921,10.9,0.0,2.6666666666666665,0.09791666666666643,2.3,1.5588457268119895,2.5404761904761903,6.04,0.0,0.05,0.0,1.0,0.9
00-0032141,G.Swaim,TE,2022,17,TEN,17,0.0,0.0,0.0,0.0,0.0,8.823529411764707,0.058823529411764705,1.2352941176470589,1.5294117647058822,0.0,2.67669682301768,10.9,0.0,2.5,0.02941176470588225,1.78,1.4906374475371267,2.465909090909091,5.769230769230769,0.0,0.047619047619047616,0.0,1.0,1.4
00-0032141,G.Swaim,TE,2022,18,TEN,18,0.0,0.0,0.0,0.0,0.0,8.555555555555555,0.05555555555555555,1.2222222222222223,1.5,0.0,2.609009027308101,10.9,0.0,1.9666666666666668,-0.4444444444444442,2.06,1.1696153213770757,2.4195652173913045,5.703703703703703,0.0,0.045454545454545456,0.0,1.0,1.5
00-0032144,M.Gordon,RB,2023,4,BAL,4,0.0,0.0,0.0,40.75,0.25,18.0,0.0,2.5,2.75,11.0,4.574111935665763,16.5,6.300000000000001,10.1,0.22499999999999964,9.875,4.574111935665763,9.535714285714286,6.545454545454546,3.7045454545454546,0.0,0.022727272727272728,1.0,5.4
00-0032144,M.Gordon,RB,2022,4,DEN,5,0.0,0.0,0.0,36.8,0.2,19.0,0.0,2.2,2.4,9.4,4.438130236935369,16.5,5.4,9.799999999999999,0.8199999999999985,8.98,4.438130236935369,8.447368421052632,7.916666666666667,3.9148936170212765,0.0,0.02127659574468085,1.0,0.8
00-0032144,M.Gordon,RB,2022,5,DEN,6,0.0,0.0,0.0,32.0,0.16666666666666666,15.833333333333334,0.0,1.8333333333333333,2.1666666666666665,8.333333333333334,5.187452811030349,16.5,0.8,4.566666666666667,-3.049999999999999,7.3,5.734544445725397,7.404545454545453,7.3076923076923075,3.84,0.0,0.02,1.0,13.3
00-0032144,M.Gordon,RB,2022,6,DEN,7,0.0,0.0,0.0,35.142857142857146,0.14285714285714285,20.571428571428573,0.0,2.0,2.2857142857142856,9.285714285714286,5.199908424102065,16.5,0.8,6.5,-1.9285714285714288,8.7,6.259792328823697,8.111999999999998,9.0,3.7846153846153845,0.0,0.015384615384615385,1.0,0.8
00-0032144,M.Gordon,RB,2022,7,DEN,8,0.0,0.0,0.0,31.75,0.125,18.0,0.0,1.75,2.0,8.5,5.518216585611178,16.5,0.8,4.966666666666668,-2.508333333333332,5.5600000000000005,5.2204405944326195,7.328571428571429,9.0,3.735294117647059,0.0,0.014705882352941176,1.0,7.0
00-0032144,M.Gordon,RB,2022,8,DEN,9,0.0,0.0,0.0,31.88888888888889,0.1111111111111111,17.88888888888889,0.0,1.7777777777777777,2.2222222222222223,8.777777777777779,5.164246745116314,16.5,0.8,7.033333333333334,-0.3888888888888875,5.46,5.178609852074204,7.296774193548386,8.05,3.632911392405063,0.0,0.012658227848101266,1.0,14.200000000000001
00-0032144,M.Gordon,RB,2022,10,DEN,10,0.0,0.0,0.0,31.6,0.2,18.4,0.0,1.9,2.4,8.8,5.319774431308155,16.5,0.8,7.333333333333333,-0.7666666666666666,7.220000000000001,6.483980259069271,7.905882352941178,7.666666666666667,3.590909090909091,0.0,0.022727272727272728,1.0,11.0
00-0032144,M.Gordon,RB,2022,11,DEN,11,0.0,0.0,0.0,30.90909090909091,0.18181818181818182,20.90909090909091,0.0,2.090909090909091,2.727272727272727,8.636363636363637,5.121966951723279,16.5,0.8,10.733333333333334,2.369696969696971,9.260000000000002,5.487075723917067,8.156756756756756,7.666666666666667,3.5789473684210527,0.0,0.021052631578947368,1.0,12.0
00-0032144,M.Gordon,RB,2023,17,BAL,12,0.0,0.0,0.0,30.916666666666668,0.16666666666666666,22.416666666666668,0.0,2.3333333333333335,2.9166666666666665,8.583333333333334,4.995149162088671,16.5,0.8,12.4,3.7333333333333343,9.0,5.274466797696237,8.445,7.685714285714286,3.6019417475728157,0.0,0.019417475728155338,1.0,7.0
00-0032144,M.Gordon,RB,2023,18,BAL,13,0.0,0.0,0.0,29.307692307692307,0.23076923076923078,20.692307692307693,0.0,2.1538461538461537,2.6923076923076925,8.384615384615385,4.804778604254043,16.5,0.8,10.0,1.4615384615384617,10.24,3.176161204976851,8.284444444444444,7.685714285714286,3.4954128440366974,0.0,0.027522935779816515,1.0,1.8
00-0032156,T.Siemian,QB,2023,16,NYJ,4,90.0,0.25,0.75,4.0,0.0,0.0,0.0,0.0,0.0,1.25,4.554675253699946,9.96,0.2,4.6000000000000005,1.1,3.5000000000000004,4.554675253699946,3.105,0.0,3.2,0.0,0.0,0.5,12.48
00-0032156,T.Siemian,QB,2023,17,NYJ,5,115.4,0.4,0.8,6.8,0.0,0.0,0.0,0.0,0.0,1.8,5.6291100539961025,12.48,0.2,5.44,0.14399999999999924,5.296000000000001,5.6291100539961025,5.337142857142857,0.0,3.7777777777777777,0.0,0.0,0.6,13.74
00-0032156,T.Siemian,QB,2023,18,NYJ,6,139.66666666666666,0.5,0.8333333333333334,7.833333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,6.101887139784434,13.74,0.2,8.873333333333333,2.169999999999999,8.004000000000001,5.818357156448888,6.953076923076924,0.0,3.6153846153846154,0.0,0.0,0.6666666666666666,2.9000000000000004
00-0032200,T.Montgomery,WR,2023,6,NE,4,0.0,0.0,0.0,1.25,0.0,7.25,0.25,1.5,3.0,1.0,4.546427168667723,10.3,0.0,1.7,-2.1500000000000004,3.85,4.546427168667723,3.1333333333333337,2.4166666666666665,1.25,0.16666666666666666,0.0,1.0,1.9
00-0032200,T.Montgomery,WR,2023,12,NE,5,0.0,0.0,0.0,1.0,0.0,7.6,0.2,1.4,2.6,0.8,4.032741003337557,10.3,0.0,1.1333333333333333,-2.3266666666666667,3.46,4.032741003337557,2.865217391304348,2.923076923076923,1.25,0.14285714285714285,0.0,1.0,0.0
00-0032200,T.Montgomery,WR,2023,13,NE,6,0.0,0.0,0.0,0.8333333333333334,0.0,6.333333333333333,0.16666666666666666,1.1666666666666667,2.3333333333333335,0.6666666666666666,3.8737148406493054,10.3,0.0,1.1333333333333333,-1.75,1.4,1.5016657417681205,2.3535714285714286,2.7142857142857144,1.25,0.14285714285714285,0.0,1.0,0.2
00-0032200,T.Montgomery,WR,2023,14,NE,7,0.0,0.0,0.0,1.0,0.0,5.428571428571429,0.14285714285714285,1.0,2.0,0.7142857142857143,3.6787679096857056,10.3,0.0,0.7000000000000001,-1.7999999999999998,0.72,0.9093954035511724,2.0272727272727273,2.7142857142857144,1.4,0.14285714285714285,0.0,1.0,2.7
00-0032208,P.Dorsett,WR,2022,7,HOU,4,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.25,1.25,0.0,1.25,2.5,0.0,0.8333333333333334,0.20833333333333337,0.625,1.25,0.5357142857142857,3.0,0.0,0.0,0.0,1.0,12.5
00-0032208,P.Dorsett,WR,2022,8,HOU,5,0.0,0.0,0.0,0.0,0.0,12.0,0.2,0.6,1.6,0.0,5.4198708471697,12.5,0.0,5.0,2.0,3.0,5.4198708471697,2.6470588235294117,7.5,0.0,0.3333333333333333,0.0,1.0,1.6
00-0032208,P.Dorsett,WR,2022,9,HOU,6,0.0,0.0,0.0,0.0,0.0,11.0,0.16666666666666666,0.6666666666666666,2.1666666666666665,0.0,4.881256668796127,12.5,0.0,4.7,1.9333333333333331,3.3200000000000003,5.242804592963579,2.49,5.076923076923077,0.0,0.25,0.0,1.0,9.9
00-0032208,P.Dorsett,WR,2022,10,HOU,7,0.0,0.0,0.0,0.0,0.0,19.285714285714285,0.14285714285714285,1.0,2.5714285714285716,0.0,5.208143806075434,12.5,0.0,8.0,4.214285714285714,5.3,5.536695765526583,3.4565217391304346,7.5,0.0,0.14285714285714285,0.0,1.0,4.2
00-0032208,P.Dorsett,WR,2022,11,HOU,8,0.0,0.0,0.0,0.0,0.0,19.625,0.125,1.125,2.75,0.0,4.824028399584729,12.5,0.0,5.233333333333333,1.395833333333333,5.64,5.3714988597224895,3.5423076923076917,7.136363636363637,0.0,0.1111111111111111,0.0,1.0,0.0
00-0032208,P.Dorsett,WR,2022,12,HOU,9,0.0,0.0,0.0,0.0,0.0,17.444444444444443,0.1111111111111111,1.0,2.5555555555555554,0.0,4.690267701433588,12.5,0.0,4.7,1.2888888888888888,5.64,5.371498859722489,3.175862068965517,6.826086956521739,0.0,0.1111111111111111,0.0,1.0,1.5
00-0032208,P.Dorsett,WR,2022,13,HOU,10,0.0,0.0,0.0,0.0,0.0,16.2,0.1,1.0,2.5,0.0,4.463132930527116,12.5,0.0,1.9000000000000001,-1.32,3.44,3.9144603714943904,3.0187500000000003,6.48,0.0,0.1,0.0,1.0,3.8
00-0032208,P.Dorsett,WR,2022,14,HOU,11,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.09090909090909091,1.0909090909090908,2.5454545454545454,0.0,4.237709501391267,12.5,0.0,1.7666666666666666,-1.5060606060606063,3.8800000000000003,3.777168251481525,3.085714285714286,6.428571428571429,0.0,0.08333333333333333,0.0,1.0,3.8
00-0032208,P.Dorsett,WR,2022,15,HOU,12,0.0,0.0,0.0,0.0,0.0,16.5,0.08333333333333333,1.1666666666666667,2.5833333333333335,0.0,4.043363436396471,12.5,0.0,3.033333333333333,-0.2833333333333332,2.66,1.8297540818372289,3.142105263157894,6.387096774193548,0.0,0.07142857142857142,0.0,1.0,0.0
00-0032208,P.Dorsett,WR,2022,16,HOU,13,0.0,0.0,0.0,0.0,0.0,15.23076923076923,0.07692307692307693,1.0769230769230769,2.4615384615384617,0.0,3.979015469002867,12.5,0.0,2.533333333333333,-0.5282051282051281,1.8199999999999998,1.90840247327444,2.912195121951219,6.1875,0.0,0.07142857142857142,0.0,1.0,7.5
00-0032208,P.Dorsett,WR,2022,17,HOU,14,0.0,0.0,0.0,0.0,0.0,17.357142857142858,0.07142857142857142,1.2142857142857142,2.5,0.0,4.002725719658192,12.5,0.0,3.766666666666667,0.3880952380952385,3.3200000000000003,2.840246468178422,3.225,6.942857142857143,0.0,0.058823529411764705,0.0,1.0,4.4
00-0032208,P.Dorsett,WR,2023,17,DEN,15,0.0,0.0,0.0,0.0,0.0,17.133333333333333,0.06666666666666667,1.3333333333333333,2.7333333333333334,0.0,3.866128862434927,12.5,0.0,3.966666666666667,0.5200000000000005,3.9,2.6664583251946765,3.2999999999999994,6.2682926829268295,0.0,0.05,0.0,1.0,0.0
00-0032211,T.Lockett,WR,2024,2,SEA,4,0.0,0.0,0.0,0.0,0.0,43.5,0.5,4.75,6.25,0.0,10.255080041943438,25.9,3.0,14.199999999999998,2.099999999999998,12.1,10.255080041943438,12.83076923076923,6.96,0.0,0.10526315789473684,0.0,1.0,3.5
00-0032211,T.Lockett,WR,2022,2,SEA,5,0.0,0.0,0.0,0.0,0.0,37.8,0.4,4.2,5.4,0.0,9.678171314871419,25.9,3.0,14.366666666666665,3.9866666666666664,10.379999999999999,9.678171314871419,10.238888888888889,7.0,0.0,0.09523809523809523,0.0,1.0,19.700000000000003
00-0032211,T.Lockett,WR,2022,3,SEA,6,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.3333333333333333,5.0,6.333333333333333,0.0,9.455721372093548,25.9,3.0,16.366666666666667,4.433333333333335,13.16,10.02387150755635,11.185,7.7894736842105265,0.0,0.06666666666666667,0.0,1.0,16.6
00-0032211,T.Lockett,WR,2023,3,SEA,7,0.0,0.0,0.0,0.0,0.0,53.142857142857146,0.2857142857142857,5.571428571428571,7.0,0.0,8.810221336606704,25.9,3.0,13.266666666666667,0.6666666666666696,15.88,8.269340965276495,11.677272727272728,7.591836734693878,0.0,0.05128205128205128,0.0,1.0,6.4
00-0032211,T.Lockett,WR,2024,3,SEA,8,0.0,0.0,0.0,0.0,0.0,50.75,0.25,5.25,7.0,0.0,8.44608954318083,25.9,3.0,14.233333333333334,2.408333333333335,14.420000000000002,9.327218234822213,11.044,7.25,0.0,0.047619047619047616,0.0,1.0,9.600000000000001
00-0032211,T.Lockett,WR,2024,4,SEA,9,0.0,0.0,0.0,0.0,0.0,50.22222222222222,0.2222222222222222,5.222222222222222,7.111111111111111,0.0,7.93532888067309,25.9,3.0,10.866666666666667,-0.7111111111111086,11.16,6.8244413690792305,10.803333333333335,7.0625,0.0,0.0425531914893617,0.0,1.0,11.100000000000001
00-0032211,T.Lockett,WR,2023,4,SEA,10,0.0,0.0,0.0,0.0,0.0,51.3,0.2,5.2,7.3,0.0,7.483025234934509,25.9,3.0,9.033333333333333,-2.4966666666666644,12.680000000000001,5.386742986258024,10.845714285714289,7.027397260273973,0.0,0.038461538461538464,0.0,1.0,9.4
00-0032211,T.Lockett,WR,2022,4,SEA,11,0.0,0.0,0.0,0.0,0.0,51.54545454545455,0.18181818181818182,5.090909090909091,7.181818181818182,0.0,7.128011325365964,25.9,3.0,10.033333333333333,-1.3030303030303028,10.620000000000001,3.7525990992910505,10.73157894736842,7.177215189873418,0.0,0.03571428571428571,0.0,1.0,15.1
00-0032211,T.Lockett,WR,2022,5,SEA,12,0.0,0.0,0.0,0.0,0.0,54.833333333333336,0.16666666666666666,5.166666666666667,7.25,0.0,6.882586723027905,25.9,3.0,11.866666666666667,0.21666666666666856,10.32,3.169700301290328,10.950000000000001,7.563218390804598,0.0,0.03225806451612903,0.0,1.0,27.4
00-0032211,T.Lockett,WR,2024,5,SEA,13,0.0,0.0,0.0,0.0,0.0,58.61538461538461,0.3076923076923077,5.153846153846154,7.153846153846154,0.0,7.905961723233346,27.4,3.0,17.3,4.4384615384615405,14.52,7.55559395415079,11.733333333333333,8.193548387096774,0.0,0.05970149253731343,0.0,1.0,11.5
00-0032211,T.Lockett,WR,2023,6,SEA,14,0.0,0.0,0.0,0.0,0.0,59.785714285714285,0.2857142857142857,5.071428571428571,7.071428571428571,0.0,7.604513552728166,27.4,3.0,18.0,5.235714285714286,14.9,7.2893758306181455,11.708510638297872,8.454545454545455,0.0,0.056338028169014086,0.0,1.0,15.4
00-0032211,T.Lockett,WR,2022,6,SEA,15,0.0,0.0,0.0,0.0,0.0,62.06666666666667,0.26666666666666666,5.133333333333334,7.133333333333334,0.0,7.359425443412199,27.4,3.0,18.099999999999998,5.159999999999998,15.76,6.975887040369847,11.930000000000001,8.700934579439252,0.0,0.05194805194805195,0.0,1.0,3.7
00-0032211,T.Lockett,WR,2024,6,SEA,16,0.0,0.0,0.0,0.0,0.0,59.25,0.25,4.9375,7.0,0.0,7.475727389358175,27.4,3.0,10.2,-2.1625000000000014,14.620000000000001,8.560782674498869,11.61346153846154,8.464285714285714,0.0,0.05063291139240506,0.0,1.0,16.5
00-0032211,T.Lockett,WR,2024,7,SEA,17,0.0,0.0,0.0,0.0,0.0,59.588235294117645,0.29411764705882354,4.882352941176471,7.0588235294117645,0.0,7.307570611037167,27.4,3.0,11.866666666666667,-0.7392156862745107,14.9,8.603197080155725,12.042105263157897,8.441666666666666,0.0,0.060240963855421686,0.0,1.0,8.5
00-0032211,T.Lockett,WR,2022,7,SEA,18,0.0,0.0,0.0,0.0,0.0,58.77777777777778,0.2777777777777778,4.833333333333333,7.0,0.0,7.155134360193266,27.4,3.0,9.566666666666666,-2.811111111111112,11.12,5.2280015302216585,11.756451612903227,8.396825396825397,0.0,0.05747126436781609,0.0,1.0,11.5
00-0032211,T.Lockett,WR,2023,7,SEA,19,0.0,0.0,0.0,0.0,0.0,58.05263157894737,0.2631578947368421,4.947368421052632,7.052631578947368,0.0,6.956456044693618,27.4,3.0,12.166666666666666,-0.16491228070175623,11.120000000000001,5.2280015302216585,11.748437500000001,8.23134328358209,0.0,0.05319148936170213,0.0,1.0,7.800000000000001
00-0032211,T.Lockett,WR,2024,8,SEA,20,0.0,0.0,0.0,0.0,0.0,57.05,0.25,4.9,6.95,0.0,6.84631864196872,27.4,3.0,9.266666666666667,-2.838333333333333,9.6,4.756048780237646,11.571641791044776,8.20863309352518,0.0,0.05102040816326531,0.0,1.0,1.9
00-0032211,T.Lockett,WR,2023,8,SEA,21,0.0,0.0,0.0,0.0,0.0,54.76190476190476,0.23809523809523808,4.714285714285714,6.761904761904762,0.0,7.0347437087373015,27.4,1.9,7.066666666666666,-4.552380952380954,9.239999999999998,5.345839503763651,10.9,8.098591549295774,0.0,0.050505050505050504,0.0,1.0,22.1
00-0032211,T.Lockett,WR,2022,8,SEA,22,0.0,0.0,0.0,0.0,0.0,55.95454545454545,0.2727272727272727,4.863636363636363,6.863636363636363,0.0,7.219713572522394,27.4,1.9,10.600000000000001,-1.4954545454545443,10.36,7.428189550624029,11.348000000000003,8.152317880794701,0.0,0.056074766355140186,0.0,1.0,17.3
00-0032211,T.Lockett,WR,2024,9,SEA,23,0.0,0.0,0.0,0.0,0.0,56.26086956521739,0.30434782608695654,4.869565217391305,6.913043478260869,0.0,7.136714072108787,27.4,1.9,13.766666666666666,1.4449275362318819,12.12,7.904555648485246,11.502597402597404,8.138364779874214,0.0,0.0625,0.0,1.0,15.3
00-0032211,T.Lockett,WR,2023,9,SEA,24,0.0,0.0,0.0,0.0,0.0,56.541666666666664,0.3333333333333333,4.791666666666667,6.791666666666667,0.0,7.006269190590274,27.4,1.9,18.233333333333334,5.7875,12.88,8.011991013474741,11.734146341463417,8.325153374233128,0.0,0.06956521739130435,0.0,1.0,6.2
00-0032211,T.Lockett,WR,2022,9,SEA,25,0.0,0.0,0.0,0.0,0.0,55.56,0.32,4.72,6.84,0.0,6.971578013620733,27.4,1.9,12.933333333333335,0.7373333333333338,12.559999999999999,8.292647345691243,11.538823529411765,8.12280701754386,0.0,0.06779661016949153,0.0,1.0,17.7
00-0032211,T.Lockett,WR,2022,10,SEA,26,0.0,0.0,0.0,0.0,0.0,56.0,0.34615384615384615,4.730769230769231,6.769230769230769,0.0,6.915485410406016,27.4,1.9,13.066666666666668,0.6589743589743602,15.720000000000002,5.872137600567617,11.68045977011494,8.272727272727273,0.0,0.07317073170731707,0.0,1.0,13.2
00-0032211,T.Lockett,WR,2023,10,SEA,27,0.0,0.0,0.0,0.0,0.0,55.48148148148148,0.37037037037037035,4.666666666666667,6.703703703703703,0.0,6.78290544440996,27.4,1.9,12.366666666666665,-0.0703703703703713,13.940000000000001,4.683268089699756,11.714606741573032,8.276243093922652,0.0,0.07936507936507936,0.0,1.0,23.200000000000003
00-0032211,T.Lockett,WR,2024,11,SEA,28,0.0,0.0,0.0,0.0,0.0,56.785714285714285,0.39285714285714285,4.785714285714286,6.821428571428571,0.0,6.959957276521552,27.4,1.9,18.033333333333335,5.211904761904764,15.120000000000001,6.229526466754918,12.089130434782609,8.324607329842932,0.0,0.08208955223880597,0.0,1.0,3.9000000000000004
00-0032211,T.Lockett,WR,2023,11,SEA,29,0.0,0.0,0.0,0.0,0.0,55.48275862068966,0.3793103448275862,4.689655172413793,6.689655172413793,0.0,7.032461677206589,27.4,1.9,13.433333333333335,0.9195402298850599,12.84,7.985799897317739,11.66701030927835,8.293814432989691,0.0,0.08088235294117647,0.0,1.0,10.100000000000001
00-0032211,T.Lockett,WR,2023,12,SEA,30,0.0,0.0,0.0,0.0,0.0,55.333333333333336,0.36666666666666664,4.7,6.7,0.0,6.924187159233347,27.4,1.9,12.4,-0.033333333333333215,13.62,7.339414145556852,11.62,8.25870646766169,0.0,0.07801418439716312,0.0,1.0,6.0
00-0032211,T.Lockett,WR,2022,12,SEA,31,0.0,0.0,0.0,0.0,0.0,54.516129032258064,0.3548387096774194,4.645161290322581,6.645161290322581,0.0,6.90516559019094,27.4,1.9,6.666666666666667,-5.559139784946237,11.280000000000001,7.574760722293479,11.456310679611649,8.20388349514563,0.0,0.0763888888888889,0.0,1.0,15.8
00-0032211,T.Lockett,WR,2024,12,SEA,32,0.0,0.0,0.0,0.0,0.0,54.9375,0.375,4.59375,6.65625,0.0,6.822200477473431,27.4,1.9,10.633333333333335,-1.704166666666664,11.8,7.82464056682478,11.539047619047619,8.253521126760564,0.0,0.08163265306122448,0.0,1.0,4.0
00-0032211,T.Lockett,WR,2022,13,SEA,33,0.0,0.0,0.0,0.0,0.0,53.878787878787875,0.36363636363636365,4.515151515151516,6.545454545454546,0.0,6.869821741324571,27.4,1.9,8.6,-3.4848484848484844,7.959999999999999,5.051039496974855,11.196363636363635,8.231481481481481,0.0,0.08053691275167785,0.0,1.0,27.8
00-0032211,T.Lockett,WR,2023,13,SEA,34,0.0,0.0,0.0,0.0,0.0,56.05882352941177,0.38235294117647056,4.647058823529412,6.705882352941177,0.0,7.282034151964294,27.8,1.9,15.866666666666667,3.3196078431372555,12.74,9.551858457912784,11.492857142857142,8.359649122807017,0.0,0.08227848101265822,0.0,1.0,9.7
